ID,Age,Sex,FinalWeight,AgeOfYoungestChild,WorkHoursPerWeek,LaborForceStatus,EmploymentType,CurrentPostSecondaryStudent,HighSchoolOrCollege,PartnerEmployment,PartnerEmploymentType,NumberOfHouseholdChildren,WeeklyEarnings,Holiday,ElderCareTime,SecondaryChildCare,DiaryDayOfWeek,Sleeping,Sleeplessness,PersonalActivities,Housecleaning,Laundry,hvac_repair,FinancialManagement,HousePlanning,social_social,social_events_1,social_events_2,TvAndMovies,Radio,Music,Games,Computer,ArtsAndCrafts,Reading,Writing,Museums,Movies,Casinos,Relaxing,Aerobics,Baseball,Basketball,Biking,Billiards,Boating,Bowling,Climbing,Dancing,Equestrian,Fishing,Football,Golf,Hiking,Hockey,Hunting,MartialArts,RaquetSports,Rollerblading,Running,SnowSports,Soccer,Softball,Cardio,CarRacing,Volleyball,Walking,WaterSports,Weightlifting,WorkingOut,Yoga,WatchingBaseball,WatchingBasketball,WatchingEquestrian,WatchingFishing,WatchingFootball,WatchingHiking,WatchingRaquetSports,WatchingRunning,WatchingSoftball,SelfCare,Cooking,HomeMaintenance,Lawn,AnimalCare,VehicleCare,ChildCare,ChildPlay,ChildEducation,ChildHealth,AdultCare,Work,TakingClass,Homework,Shopping,RelgiousActivities,Volunteering,Telephone,Traveling
20200201201302,66,Male,4095920.900833,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Wednesday,540,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,40
20200201201974,71,Female,4573663.50892,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Sunday,500,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,170,90,0,0,0,0,0,0,0,0,0,0,0,0,60,70,0,0,70
20200212190940,57,Female,3668674.308809,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,1140,0,0,0,0,0,0,0,180,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
20200212191765,43,Male,4640575.672183,13,040,Employed,Full Time,FALSE,NA,Employed,Part Time,2,1057.69,FALSE,-1,0,Saturday,665,0,0,0,0,15,0,35,0,0,0,120,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,15,0,0,0,0,60,0,0,0,0,0,0,10,0,180,0,130
20200302202055,30,Male,8841946.196939,NA,-1,Not In Labor Force,NA,TRUE,College,NA,NA,0,NA,FALSE,-1,0,Saturday,630,0,0,0,40,0,90,0,0,0,0,240,0,0,45,75,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,110,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0
20200302202100,38,Female,8796426.778715,4,-1,Not In Labor Force,NA,FALSE,NA,Employed,Full Time,2,NA,FALSE,-1,540,Tuesday,585,0,0,60,0,0,0,0,0,0,0,120,0,0,30,120,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,0,0,0,0,100,110,0,0,0,0,0,0,40,0,0,0,20
20200503200121,53,Male,19362988.467363,13,-1,Not In Labor Force,NA,NA,NA,NA,NA,2,NA,FALSE,-1,0,Friday,720,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,45
20200503200951,37,Female,10778151.477854,3,050,Employed,Full Time,FALSE,NA,Employed,Full Time,2,2884.61,FALSE,-1,120,Friday,495,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,40,90,0,0,0,580,0,0,0,0,0,0,40
20200503201047,79,Male,4453616.966454,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Sunday,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200503201778,80,Female,4262610.307119,NA,005,Employed,Part Time,NA,NA,NA,NA,0,75,FALSE,-1,0,Thursday,330,0,0,0,0,0,0,0,0,0,0,610,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200504200556,31,Male,12492550.609945,NA,-4,Employed,Full Time,FALSE,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,506,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,30,15,0,0,30,0,0,0,0,0,0,600,0,0,0,0,0,0,4
20200504201342,26,Male,4509535.459105,NA,040,Employed,Full Time,FALSE,NA,NA,NA,0,1442.3,FALSE,-1,0,Saturday,570,0,0,0,0,0,0,0,0,0,0,120,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200604200275,23,Female,7818868.982219,2,032,Employed,Part Time,FALSE,NA,Employed,Part Time,1,1000,FALSE,-1,132,Thursday,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,20,0,0,0,0,467,0,0,3,0,0,30,82
20200604200615,64,Female,3800511.559525,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Tuesday,660,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200604200769,39,Female,5147494.460782,NA,050,Employed,Full Time,FALSE,NA,Employed,Full Time,0,1153.84,FALSE,-1,0,Sunday,445,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,0,60,62,0,0,0,0,0,0,0,0,0,50,0,0,0,95
20200604200933,74,Male,8500982.320541,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Thursday,885,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200604201310,45,Female,14684554.683247,NA,030,Employed,Part Time,FALSE,NA,Employed,Full Time,0,738.46,FALSE,-1,0,Wednesday,395,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,513,0,0,260,0,0,10,103
20200604201541,44,Male,2325436.762684,NA,035,Employed,Full Time,FALSE,NA,NA,NA,0,740,FALSE,-1,0,Sunday,360,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15
20200604201935,72,Female,1534759.732587,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Sunday,315,0,0,210,0,0,0,0,0,0,0,360,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,75,90,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,60,0
20200605200505,76,Female,10424895.555817,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Friday,450,0,0,110,0,0,0,0,0,0,0,95,0,0,0,0,0,284,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605200733,53,Male,7081255.607192,NA,040,Employed,Full Time,NA,NA,Employed,Full Time,0,NA,FALSE,-1,0,Sunday,555,0,0,90,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,120,180,0,0,0,0,0,0,0,0,0,0,90,0,0,0,30
20200605201450,58,Male,9930484.315395,NA,040,Employed,Full Time,NA,NA,Employed,Full Time,0,2884.61,FALSE,-1,0,Monday,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0
20200606200731,55,Female,4527378.686137,NA,052,Employed,Full Time,NA,NA,NA,NA,0,1538.46,FALSE,-1,0,Saturday,510,0,0,300,0,0,0,30,0,0,0,150,0,0,0,30,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,150,10
20200606200983,51,Female,13535386.681372,NA,045,Employed,Full Time,NA,NA,Employed,Full Time,0,NA,FALSE,-1,0,Thursday,340,0,0,5,10,0,0,0,0,0,0,190,0,0,30,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,0,0,55,0,0,0,0,0,0,460,0,0,0,0,0,60,0
20200606201140,31,Female,11299296.377854,NA,-1,Unemployed,NA,FALSE,NA,NA,NA,0,NA,FALSE,-1,0,Monday,493,0,0,0,55,0,0,0,60,0,0,60,0,0,275,45,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,55,125,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,17
20200606202111,74,Male,3914467.769799,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Tuesday,780,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200705200840,41,Male,10057173.326305,6,050,Employed,Full Time,FALSE,NA,Not Employed,NA,3,2884.61,FALSE,-1,0,Wednesday,625,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,30,0,0,0,510,0,0,0,0,0,0,0
20200705201413,49,Female,3350185.673793,14,-1,Not In Labor Force,NA,FALSE,NA,NA,NA,2,NA,FALSE,-1,0,Sunday,525,0,0,30,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,30,0,0,0,0,45,0,0,0,0,0,0,0,135,0,0,0,145
20200706200578,77,Female,8056807.199253,17,-1,Not In Labor Force,NA,NA,NA,NA,NA,1,NA,FALSE,-1,0,Sunday,840,0,0,0,0,0,0,160,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200706200779,45,Male,2898837.190165,11,045,Employed,Full Time,FALSE,NA,NA,NA,1,1250,FALSE,-1,0,Saturday,540,0,0,30,0,0,0,0,0,0,0,295,0,0,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,50
20200706201664,61,Male,22968714.069827,NA,040,Employed,Full Time,NA,NA,Employed,Full Time,0,961.53,FALSE,-1,0,Monday,645,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,30,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200706201945,80,Female,2928723.567324,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
20200706202068,73,Female,6051533.649748,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,477,224,0,20,0,0,0,0,30,0,0,360,0,0,180,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200707201003,39,Female,15403204.667598,NA,040,Employed,Full Time,FALSE,NA,Employed,Full Time,0,1000,FALSE,-1,0,Friday,480,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,0,60,0,0,0,0,0,0,0,500,0,0,5,0,0,0,40
20200707201033,61,Female,7723333.786705,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Sunday,690,0,0,0,0,0,0,0,115,0,0,240,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80
20200707201567,69,Male,4426737.951692,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Sunday,565,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
20200805200266,21,Male,7852288.620364,14,-1,Unemployed,NA,FALSE,NA,NA,NA,2,NA,FALSE,-1,0,Sunday,555,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,5,55
20200806200248,21,Male,7691651.473708,NA,-1,Unemployed,NA,FALSE,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,450,0,0,0,0,0,0,120,0,0,0,420,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
20200807200036,74,Female,8317027.090235,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Thursday,420,0,0,0,0,0,0,0,15,0,0,283,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,105,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
20200807200150,17,Female,35657857.047486,14,-1,Not In Labor Force,NA,TRUE,High School,NA,NA,2,NA,FALSE,-1,0,Friday,708,0,0,0,0,0,0,40,0,0,0,180,0,0,0,15,0,85,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,10,0,0
20200807201127,76,Male,4449985.906363,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,0,0,Sunday,510,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200807201315,80,Male,3117401.585158,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Sunday,480,0,0,0,105,0,0,10,15,0,0,285,0,120,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,0,0,50,0,0,0,0,0,0,0,0,0,60,0,0,0,50
20200807201658,31,Male,20259511.837309,5,040,Employed,Full Time,FALSE,NA,Employed,Full Time,2,760,FALSE,-1,130,Tuesday,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,15,470,0,0,0,0,0,0,160
20200807201725,57,Female,12535449.132972,NA,020,Employed,Part Time,NA,NA,Employed,Full Time,0,160,FALSE,-1,0,Thursday,570,0,0,40,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,85,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,30,30
20200807201879,77,Male,15046534.889007,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Tuesday,420,0,0,0,0,0,0,120,0,0,0,300,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,35
20200807202056,34,Female,5949375.688956,11,-1,Not In Labor Force,NA,FALSE,NA,Employed,Full Time,3,NA,FALSE,-1,870,Sunday,570,0,0,0,0,0,0,10,60,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,60,0,0,0,250
20200807202184,43,Female,16618920.736514,8,045,Employed,Full Time,FALSE,NA,Not Employed,NA,1,805.2,FALSE,-1,90,Wednesday,490,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,90
20200808200017,56,Male,9575421.522852,NA,050,Employed,Full Time,NA,NA,Employed,Full Time,0,1923.07,FALSE,-1,0,Saturday,480,0,0,0,0,0,0,0,135,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,50
20200808200962,37,Female,3847886.42788,6,010,Employed,Part Time,FALSE,NA,Employed,Full Time,2,450.8,FALSE,-1,885,Saturday,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,480,0,0,45,0,0,0,0,0,0,0,50,0,0,0,220
20200808201164,85,Female,2681769.164505,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Sunday,590,0,0,0,0,0,0,0,0,0,0,245,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,40,110,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,25
