ID,Age,Sex,FinalWeight,AgeOfYoungestChild,WorkHoursPerWeek,LaborForceStatus,EmploymentType,CurrentPostSecondaryStudent,HighSchoolOrCollege,PartnerEmployment,PartnerEmploymentType,NumberOfHouseholdChildren,WeeklyEarnings,Holiday,ElderCareTime,SecondaryChildCare,DiaryDayOfWeek,Sleeping,Sleeplessness,PersonalActivities,Housecleaning,Laundry,hvac_repair,FinancialManagement,HousePlanning,social_social,social_events_1,social_events_2,TvAndMovies,Radio,Music,Games,Computer,ArtsAndCrafts,Reading,Writing,Museums,Movies,Casinos,Relaxing,Aerobics,Baseball,Basketball,Biking,Billiards,Boating,Bowling,Climbing,Dancing,Equestrian,Fishing,Football,Golf,Hiking,Hockey,Hunting,MartialArts,RaquetSports,Rollerblading,Running,SnowSports,Soccer,Softball,Cardio,CarRacing,Volleyball,Walking,WaterSports,Weightlifting,WorkingOut,Yoga,WatchingBaseball,WatchingBasketball,WatchingEquestrian,WatchingFishing,WatchingFootball,WatchingHiking,WatchingRaquetSports,WatchingRunning,WatchingSoftball,SelfCare,Cooking,HomeMaintenance,Lawn,AnimalCare,VehicleCare,ChildCare,ChildPlay,ChildEducation,ChildHealth,AdultCare,Work,TakingClass,Homework,Shopping,RelgiousActivities,Volunteering,Telephone,Traveling
20200605201601,54,Female,27735442.786946,NA,040,Employed,Full Time,NA,NA,Employed,Hours Vary,0,769.23,FALSE,-1,0,Thursday,535,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,6,0,0,0,0,0,0,484,0,0,0,0,0,33,48
20200605201606,60,Female,4028815.213049,NA,045,Employed,Full Time,NA,NA,NA,NA,0,1846.15,FALSE,393,0,Saturday,480,0,0,0,0,0,0,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,338
20200605201611,71,Female,4399609.453433,NA,-1,Not In Labor Force,NA,NA,NA,Not Employed,NA,0,NA,FALSE,-1,0,Monday,540,90,0,0,90,0,0,0,90,0,0,390,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,10
20200605201622,32,Female,4559427.996807,1,036,Employed,Full Time,FALSE,NA,Employed,Full Time,1,972,FALSE,-1,0,Sunday,480,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,18
20200605201635,70,Female,2109076.084456,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Saturday,555,0,0,0,0,0,0,0,75,0,0,215,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,10
20200605201642,38,Female,17343087.637262,1,020,Employed,Part Time,FALSE,NA,NA,NA,1,270,FALSE,-1,240,Tuesday,760,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,338
20200605201643,47,Female,2882766.37726,NA,040,Employed,Full Time,FALSE,NA,NA,NA,0,1500,FALSE,-1,0,Sunday,600,0,0,30,0,0,0,0,0,0,0,60,0,0,0,60,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,30,120,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605201646,85,Female,5476626.220399,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Wednesday,810,0,0,180,0,0,0,0,0,0,0,180,0,0,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605201662,38,Female,12532972.102744,11,-1,Unemployed,NA,FALSE,NA,Employed,Full Time,2,NA,FALSE,-1,900,Friday,537,0,0,0,60,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,240,0,0,75,0,0,0,63
20200605201664,37,Female,4964826.094404,3,040,Employed,Full Time,FALSE,NA,NA,NA,2,1153.84,FALSE,-1,0,Thursday,540,0,0,0,90,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,60,0,0,80,0,0,0,105
20200605201665,73,Female,2787177.229485,NA,-1,Not In Labor Force,NA,NA,NA,NA,NA,0,NA,FALSE,-1,0,Wednesday,510,0,0,30,60,0,0,0,0,0,0,240,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,150,5,0,0,0,0,0,0,0,0,0,19,45,40,0,31
20200605201678,44,Female,6069394.290364,4,055,Employed,Full Time,FALSE,NA,Employed,Full Time,1,2500,FALSE,-1,700,Tuesday,495,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,0,0,30,0,25,70,0,0,0,590,0,0,0,0,0,0,0
20200605201687,45,Female,6451107.349244,13,-1,Not In Labor Force,NA,FALSE,NA,Employed,Full Time,1,NA,FALSE,-1,0,Sunday,485,0,0,120,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,150,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25
